name	region	
KF922097|Brazil|RioDeJaneiro|2005-01-15	Sudeste-BR	
EU189719|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
FJ591655|Brazil|RioDeJaneiro|2005-01-15	Sudeste-BR	
HM024935|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
EU189712|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
EU189708|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
EU189717|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
EU189716|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
EU189700|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
FJ591658|Brazil|RioDeJaneiro|2005-01-15	Sudeste-BR	
EU189704|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
DQ899669|Brazil|RioDeJaneiro|2005-01-15	Sudeste-BR	
EU189721|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
DQ899697|Brazil|RioDeJaneiro|2005-01-15	Sudeste-BR	
EU189725|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
HM025743|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
EU189722|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
EU189702|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
KF921986|Brazil|RioDeJaneiro|2005-01-15	Sudeste-BR	
EU189720|Brazil|SaoPaulo|2005-01-15	Sudeste-BR	
HM025053|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HQ585048|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
GU288768|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189731|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025194|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
KF922131|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
HM118332|Brazil|SaoPaulo|Santos|2006-01-15	Sudeste-BR	
FJ591681|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
FJ591796|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
HM025199|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025062|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
JN195885|Brazil|SaoPaulo|SaoPaulo|2006-01-15	Sudeste-BR	
FJ591756|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
EF042688|Brazil|RioDeJaneiro|Saquarema|2006-01-15	Sudeste-BR	
EU189701|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
KF922129|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
FJ591678|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
GQ294625|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
GQ294600|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
KF922127|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
FJ771008|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189736|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025295|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
FJ771009|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189734|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189748|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189730|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025174|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU293506|Brazil|SaoPaulo|Santos|2006-01-15	Sudeste-BR	
HM025220|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025198|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025203|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
JN195901|Brazil|SaoPaulo|SaoPaulo|2006-01-15	Sudeste-BR	
EU189735|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
FJ591664|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
FJ591738|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
HM025066|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189728|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025098|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189727|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025081|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU189726|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
FJ591778|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
EU189729|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025234|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
FJ591693|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
EU293509|Brazil|SaoPaulo|Santos|2006-01-15	Sudeste-BR	
HM118043|Brazil|SaoPaulo|Santos|2006-01-15	Sudeste-BR	
HM025168|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
FJ591764|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
EU293507|Brazil|SaoPaulo|Santos|2006-01-15	Sudeste-BR	
HM118103|Brazil|SaoPaulo|Santos|2006-01-15	Sudeste-BR	
FJ591728|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
EU189733|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
GQ862307|Brazil|MinasGerais|BeloHorizonte|2006-01-15	Sudeste-BR	
EU293508|Brazil|SaoPaulo|Santos|2006-01-15	Sudeste-BR	
HM025217|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
EU258089|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
FJ591726|Brazil|RioDeJaneiro|2006-01-15	Sudeste-BR	
HM025259|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
HM025277|Brazil|SaoPaulo|2006-01-15	Sudeste-BR	
JN195934|Brazil|SaoPaulo|SaoPaulo|2007-01-15	Sudeste-BR	
GQ862306|Brazil|MinasGerais|BeloHorizonte|2007-01-15	Sudeste-BR	
HM025343|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025340|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
JN195930|Brazil|SaoPaulo|SaoPaulo|2007-01-15	Sudeste-BR	
HM025493|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
KF922196|Brazil|RioDeJaneiro|2007-01-15	Sudeste-BR	
GQ862327|Brazil|MinasGerais|BeloHorizonte|2007-01-15	Sudeste-BR	
HM025417|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
JN195935|Brazil|SaoPaulo|SaoPaulo|2007-01-15	Sudeste-BR	
GQ862318|Brazil|MinasGerais|BeloHorizonte|2007-01-15	Sudeste-BR	
KF922183|Brazil|RioDeJaneiro|2007-01-15	Sudeste-BR	
HM025321|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
GQ862323|Brazil|MinasGerais|BeloHorizonte|2007-01-15	Sudeste-BR	
KF922171|Brazil|RioDeJaneiro|2007-01-15	Sudeste-BR	
HM025349|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025363|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025409|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025338|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025501|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025380|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
GQ862326|Brazil|MinasGerais|BeloHorizonte|2007-01-15	Sudeste-BR	
HM025487|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025427|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
KF922172|Brazil|RioDeJaneiro|2007-01-15	Sudeste-BR	
FJ771010|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM118475|Brazil|SaoPaulo|Santos|2007-01-15	Sudeste-BR	
HM118388|Brazil|SaoPaulo|Santos|2007-01-15	Sudeste-BR	
HM025474|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025462|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM118498|Brazil|SaoPaulo|Santos|2007-01-15	Sudeste-BR	
HM025492|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025458|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HM025353|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HQ585029|Brazil|SaoPaulo|2007-01-15	Sudeste-BR	
HQ585049|Brazil|SaoPaulo|2008-01-15	Sudeste-BR	
JN195962|Brazil|SaoPaulo|SaoPaulo|2008-01-15	Sudeste-BR	
MG365873|Brazil|RioDeJaneiro|2008-01-15	Sudeste-BR	
MG365874|Brazil|RioDeJaneiro|2008-01-15	Sudeste-BR	
MG365767|Brazil|RioDeJaneiro|2008-01-15	Sudeste-BR	
MG365872|Brazil|RioDeJaneiro|2008-01-15	Sudeste-BR	
KEXV01012612|Brazil|SaoPaulo|2008-01-15	Sudeste-BR	
HM533996|Brazil|SaoPaulo|2008-01-15	Sudeste-BR	
JN195970|Brazil|SaoPaulo|SaoPaulo|2008-01-15	Sudeste-BR	
HM025525|Brazil|SaoPaulo|2008-01-15	Sudeste-BR	
JN195964|Brazil|SaoPaulo|SaoPaulo|2008-01-15	Sudeste-BR	
KT355985|Brazil|RioDeJaneiro|RioDeJaneiro|2009-01-15	Sudeste-BR	
HM534188|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
KT355973|Brazil|RioDeJaneiro|RioDeJaneiro|2009-01-15	Sudeste-BR	
MG365869|Brazil|RioDeJaneiro|2009-01-15	Sudeste-BR	
HM534109|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
KT355987|Brazil|RioDeJaneiro|RioDeJaneiro|2009-01-15	Sudeste-BR	
HM534092|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534167|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534177|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534075|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534136|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534056|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
KT355918|Brazil|MinasGerais|BeloHorizonte|2009-01-15	Sudeste-BR	
HM534137|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534040|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534039|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
HM534041|Brazil|SaoPaulo|2009-01-15	Sudeste-BR	
JN195976|Brazil|SaoPaulo|SaoPaulo|2009-01-15	Sudeste-BR	
KJ849791|Brazil|RioDeJaneiro|2010-01-15	Sudeste-BR	
KT427774|Brazil|RioDeJaneiro|2010-01-15	Sudeste-BR	
JN196018|Brazil|SaoPaulo|SaoPaulo|2010-01-15	Sudeste-BR	
JN196002|Brazil|SaoPaulo|SaoPaulo|2010-01-15	Sudeste-BR	
KT427814|Brazil|SaoPaulo|2010-01-15	Sudeste-BR	
KT427663|Brazil|SaoPaulo|2010-01-15	Sudeste-BR	
JN196009|Brazil|SaoPaulo|SaoPaulo|2010-01-15	Sudeste-BR	
JN196017|Brazil|SaoPaulo|SaoPaulo|2010-01-15	Sudeste-BR	
MG365766|Brazil|RioDeJaneiro|2011-01-15	Sudeste-BR	
MG365768|Brazil|RioDeJaneiro|2011-01-15	Sudeste-BR	
MG365866|Brazil|RioDeJaneiro|2011-01-15	Sudeste-BR	
MG365863|Brazil|RioDeJaneiro|2011-01-15	Sudeste-BR	
KX357219|Brazil|RioDeJaneiro|NovaIguacu|2012-01-15	Sudeste-BR	
KP115579|Brazil|SaoPaulo|2012-01-15	Sudeste-BR	
KP115517|Brazil|SaoPaulo|2012-01-15	Sudeste-BR	
MG365762|Brazil|RioDeJaneiro|2012-01-15	Sudeste-BR	
MG365857|Brazil|RioDeJaneiro|2012-01-15	Sudeste-BR	
MG365855|Brazil|RioDeJaneiro|2012-01-15	Sudeste-BR	
MG365764|Brazil|RioDeJaneiro|2012-01-15	Sudeste-BR	
KX357221|Brazil|RioDeJaneiro|NovaIguacu|2012-01-15	Sudeste-BR	
KX357233|Brazil|RioDeJaneiro|NovaIguacu|2012-01-15	Sudeste-BR	
KP115440|Brazil|SaoPaulo|2012-01-15	Sudeste-BR	
KP115439|Brazil|SaoPaulo|2012-01-15	Sudeste-BR	
KP115390|Brazil|SaoPaulo|2012-01-15	Sudeste-BR	
KP115394|Brazil|SaoPaulo|2012-01-15	Sudeste-BR	
KP115457|Brazil|SaoPaulo|2012-01-15	Sudeste-BR	
KX357234|Brazil|RioDeJaneiro|NovaIguacu|2012-01-15	Sudeste-BR	
MG365854|Brazil|RioDeJaneiro|2012-01-15	Sudeste-BR	
MG365856|Brazil|RioDeJaneiro|2012-01-15	Sudeste-BR	
KX357260|Brazil|RioDeJaneiro|NovaIguacu|2013-01-15	Sudeste-BR	
KP115491|Brazil|SaoPaulo|2013-01-15	Sudeste-BR	
KX357282|Brazil|RioDeJaneiro|NovaIguacu|2013-01-15	Sudeste-BR	
KX357262|Brazil|RioDeJaneiro|NovaIguacu|2013-01-15	Sudeste-BR	
KP115479|Brazil|SaoPaulo|2013-01-15	Sudeste-BR	
KX357281|Brazil|RioDeJaneiro|NovaIguacu|2013-01-15	Sudeste-BR	
KY639847|Brazil|SaoPaulo|2013-01-15	Sudeste-BR	
KP115499|Brazil|SaoPaulo|2013-01-15	Sudeste-BR	
KP115465|Brazil|SaoPaulo|2013-01-15	Sudeste-BR	
KX357259|Brazil|RioDeJaneiro|NovaIguacu|2013-01-15	Sudeste-BR	
KP115435|Brazil|SaoPaulo|2013-01-15	Sudeste-BR	
KP115525|Brazil|SaoPaulo|2013-01-15	Sudeste-BR	
MN236374|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01011454|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236061|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KX838629|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01008275|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KX838708|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015283|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236303|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015218|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014832|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015290|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015170|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014839|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KX838662|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014647|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KY639892|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01011455|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236079|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN237532|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014467|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN237534|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014592|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN237506|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014853|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015196|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014552|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236272|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015226|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236329|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236231|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01011469|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006901|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN237515|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236343|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KX838641|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01008279|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01008323|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
MN236106|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01011502|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236419|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015284|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006886|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007062|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN237382|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN235999|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01008212|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01008329|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01008220|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KY639968|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236424|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014435|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014797|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01008342|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01007145|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006967|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN235953|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006932|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KP115550|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014431|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015175|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006964|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN236097|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236062|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236359|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014396|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236330|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006952|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007113|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006918|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01014504|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236091|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007212|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007157|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KP115538|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236396|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007071|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01008284|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01007193|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006962|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007125|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006910|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN235956|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007078|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN235951|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006970|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007048|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006922|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006927|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007123|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006987|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006971|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007002|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KP115437|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KP115535|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01011417|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007110|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KP115567|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KX838732|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN237379|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN237384|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014785|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014569|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007106|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01008227|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01007050|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006986|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01008253|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KP115546|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236077|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236021|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KP115536|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01011467|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KX838665|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236194|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236249|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236317|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015278|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KY640154|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN237388|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01011515|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236050|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236067|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015234|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236310|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015207|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014547|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006947|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01014453|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KY639940|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236299|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014511|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236300|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007206|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN236105|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236429|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KY639888|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007205|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01014551|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015156|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236301|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014419|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015173|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015255|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015261|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014699|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KY639862|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN235963|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006908|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007131|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KY639933|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236282|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01008331|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01015308|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01006895|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007132|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN235966|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014881|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007013|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007059|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007195|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007090|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01006957|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007168|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01015171|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015188|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014427|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236041|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01008276|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01014469|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236088|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KY639917|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236213|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007088|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
MN236139|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015149|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015114|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014633|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01007098|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007155|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01007118|Brazil|MinasGerais|2014-01-15	Sudeste-BR	
KEXV01015302|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN235970|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN235984|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KY640101|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN237378|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01014434|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
MN236393|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01008337|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KEXV01008203|Brazil|RioDeJaneiro|2014-01-15	Sudeste-BR	
KP115560|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
KEXV01015246|Brazil|SaoPaulo|2014-01-15	Sudeste-BR	
